VESSEL,VOYAGE,DATED,TO,STEAM,RPM,SPEED,STW,M/E HFO CONS.,M/E LSHFO CONS.,M/E MDO CONS.,M/E LSMDO CONS.,M/E MGO CONS.,M/E LSMGO CONS.,D/G HFO CONS.,D/G LSHFO CONS.,D/G MDO CONS.,D/G LSMDO CONS.,D/G MGO CONS.,D/G LSMGO CONS.,BOIL. HFO CONS.,BOIL. SHFO CONS.,BOIL. MDO CONS.,BOIL. LSMDO CONS.,BOIL. MGO CONS.,BOIL. LSMGO CONS.,WIND,SWELL,SLIP,CUR SPD,DRAFT FOR,DRAFT AFT,OBS DIST,OPERATION,CARGOCARRIED
BRAVERUS,201504B,7/17/2015,PORT HEDLAND,24,51.9,10.37,0,16.1,0,0,0,0,0,3.5,0,0,0,0,0,0.4,0,0,0,0,0,5,0.5,-9.69,0.5,7.06,8.11,249,,0
BRAVERUS,201504B,7/16/2015,PORT HEDLAND,24,51.9,10.37,0,16.1,0,0,0,0,0,3.5,0,0,0,0,0,0.4,0,0,0,0,0,5,0.5,-9.69,0.5,7.06,8.11,249,,0
BRAVERUS,201504B,7/16/2015,PORT HEDLAND,24,52.5,11.28,0,16.1,0,0,0,0,0,3.5,0,0,0,0,0,0.2,0,0,0,0,0,3,0.5,-18.09,1,7.06,8.11,270.8,,0
BRAVERUS,201504B,7/15/2015,PORT HEDLAND,24,55.8,11.22,0,18.2,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,4,1,-10.58,0.5,7.06,8.11,269.5,,0
BRAVERUS,201504B,7/14/2015,PORT HEDLAND,24,56.2,10.1,0,19.3,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,4,1,1.3,0.5,7.06,8.11,242.4,,0
BRAVERUS,201504B,7/13/2015,PORT HEDLAND,24,55,10.75,0,18.3,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,5,1.5,-7.44,0.2,7.06,8.11,258.2,,0
BRAVERUS,201504B,07/12/2015,PORT HEDLAND,24,57,10.65,0,19.8,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,5,2.5,-2.69,0.2,6.72,8.44,255.6,,0
BRAVERUS,201504B,07/11/2015,PORT HEDLAND,24,58.1,10.48,0,20.5,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0.86,0.2,6.72,8.44,251.7,,0
BRAVERUS,201504B,07/10/2015,PORT HEDLAND,24,57.2,10.85,0,19.9,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,4,0.5,-4.2,0.2,6.72,8.44,260.5,,0
BRAVERUS,201504B,07/09/2015,PORT HEDLAND,16.5,58.8,11.46,0,13.9,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,4,0.5,-11.03,1,6.72,8.44,189.1,,0
BRAVERUS,201504B,07/09/2015,FANGCHENG OPL,0,0,0,0,0.6,0,0,0,0,0,1.2,0,0,0,0,0,0.5,0,0,0,0.2,0,0,0,0,0,6.72,8.44,0,IDLE,0
BRAVERUS,201504B,07/08/2015,FANGCHENG OPL,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,6.72,8.44,0,IDLE,0
BRAVERUS,201504B,07/07/2015,FANGCHENG,0,0,0,0,1.5,0,0,0,0,0,3.1,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,6.72,8.44,0,IDLE,0
BRAVERUS,201504B,07/06/2015,FANGCHENG,0,0,0,0,1,0,0,0,0,0,3.2,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,6.72,8.44,0,DISCHARGING,0
BRAVERUS,201503L,07/05/2015,FANGCHENG,0,0,0,0,0.3,0,0,0,0,0,3.7,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,8.77,10.84,0,DISCHARGING,24088
BRAVERUS,201503L,07/04/2015,FANGCHENG,0,0,0,0,2.8,0,0,0,0,0,2.8,0,0,0,0,0,1.3,0,0,0,0.1,0,0,0,0,0,12.57,14.48,0,DISCHARGING,112088
BRAVERUS,201503L,07/04/2015,FANGCHENG,1,68.2,11.6,0,1.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,5,1.5,6.45,1,17.72,17.72,11.6,,112088
BRAVERUS,201503L,07/03/2015,FANGCHENG,24,70.3,11.31,0,36.7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1.5,11.55,1,17.72,17.72,271.6,,166888
BRAVERUS,201503L,07/02/2015,FANGCHENG,24,69.7,11.64,0,35.8,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3,0.5,8.3,0.1,17.72,17.72,279.4,,166888
BRAVERUS,201503L,07/01/2015,FANGCHENG,24,69.8,11,0,36.1,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,5,2.5,13.47,0.5,17.68,17.76,264,,166888
BRAVERUS,201503L,6/30/2015,FANGCHENG,24,68,11.19,0,34.1,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,0.5,9.55,0.5,17.68,17.76,268.8,,166888
BRAVERUS,201503L,6/29/2015,FANGCHENG,24,67.8,11.01,0,33.7,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,0.2,10.82,0.5,17.68,17.76,264.3,,166888
BRAVERUS,201503L,6/28/2015,FANGCHENG,24,68.9,11,0,34.5,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3,0.2,12.37,0.5,17.68,17.76,264,,166888
BRAVERUS,201503L,6/27/2015,FANGCHENG,24,72.3,11.52,0,38.9,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3,0.5,12.41,1,17.68,17.76,276.6,,166888
BRAVERUS,201503L,6/26/2015,QINGDAO,24,68.8,10.41,0,35.3,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,1,16.86,2,17.68,17.76,250,,166888
BRAVERUS,201503L,6/25/2015,QINGDAO,24,68.9,10.24,0,34.4,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,1.5,17.95,2,17.74,17.74,245.9,,166888
BRAVERUS,201503L,6/24/2015,QINGDAO,24,68.3,11.03,0,33.9,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,5,2.5,11.25,0.5,17.74,17.74,264.9,,166888
BRAVERUS,201503L,6/23/2015,QINGDAO,24,67.9,11.19,0,33.8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1.5,9.47,0.1,17.74,17.74,268.6,,166888
BRAVERUS,201503L,6/22/2015,QINGDAO,8,68.3,11.27,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1.5,5.94,0.1,17.74,17.74,90.2,,166888
BRAVERUS,201503L,6/22/2015,PORT HEDLAND,0,0,0,0,5.3,0,0,0,0,0,2.8,0,0,0,0,0,1.1,0,0,0,0.1,0,0,0,0,0,17.74,17.74,0,LOADING,166888
BRAVERUS,201503L,6/21/2015,PORT HEDLAND,0,0,0,0,2.2,0,0,0,0,0,4.1,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,7.03,8.27,0,LOADING,121940
BRAVERUS,201503B,6/20/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,7.03,8.27,0,LOADING,0
BRAVERUS,201503B,6/19/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,7.03,8.27,0,LOADING,0
BRAVERUS,201503B,6/18/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,7.03,8.27,0,LOADING,0
BRAVERUS,201503B,6/17/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,7.03,8.27,0,LOADING,0
BRAVERUS,201503B,6/16/2015,PORT HEDLAND,0,0,0,0,1,0,0,0,0,0,0.9,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,7.03,8.27,0,LOADING,0
BRAVERUS,201503B,6/16/2015,PORT HEDLAND,18,57.9,10.74,0,16.4,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,-1.95,0.2,7.03,8.22,193.4,,0
BRAVERUS,201503B,6/15/2015,PORT HEDLAND,24,66.3,12.03,0,32,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0.24,0.5,7.03,8.22,288.9,,0
BRAVERUS,201503B,6/14/2015,PORT HEDLAND,24,67.1,12.16,0,33.1,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,4,1.5,0.44,1,7.03,8.22,291.9,,0
BRAVERUS,201503B,6/13/2015,PORT HEDLAND,24,67.3,11.75,0,33.4,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,5,2.5,3.62,0.1,7.03,8.22,282,,0
BRAVERUS,201503B,06/12/2015,PORT HEDLAND,24,67.2,11.89,0,33.7,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,5,2,2.72,0.1,7.03,8.22,285.5,,0
BRAVERUS,201503B,06/11/2015,PORT HEDLAND,24,61.2,11.15,0,25.1,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,-0.14,0.5,6.45,8.65,267.8,,0
BRAVERUS,201503B,06/10/2015,PORT HEDLAND,5,56.9,12.04,0,4.1,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,2,0.1,-20.64,0.1,6.45,8.65,60.2,,0
BRAVERUS,201503B,06/10/2015,SINGAPORE,0,0,0,0,0.6,0,0,0,0,0,2.5,0,0,0,0,0,1.4,0,0,0,0.1,0,0,0,0,0,6.45,8.65,0,BUNKERING,0
BRAVERUS,201503B,06/09/2015,SINGAPORE,0,0,0,0,1.6,0,0,0,0,0,0.5,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,6.54,8.27,0,BUNKERING,0
BRAVERUS,201503B,06/09/2015,SINGAPORE,20,50.3,9.17,0,12.5,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3,0.2,-0.1,0.2,6.54,8.27,183.4,,0
BRAVERUS,201503B,06/08/2015,SINGAPORE,24,47.1,9.37,0,12.1,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,-9.33,0.2,6.54,8.27,224.9,,0
BRAVERUS,201503B,06/07/2015,SINGAPORE,24,47.4,9.2,0,11.5,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,2,0.1,-6.66,0.5,6.54,8.27,220.8,,0
BRAVERUS,201503B,06/06/2015,SINGAPORE,24,49.4,9.02,0,12.2,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3,0.1,-0.79,0.5,6.54,8.27,216.5,,0
BRAVERUS,201503B,06/05/2015,SINGAPORE,24,40,8.49,0,8.4,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,-16.78,1,6.54,8.27,203.9,,0
BRAVERUS,201503B,06/04/2015,SINGAPORE,24,50.8,9.35,0,13.8,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,-1.08,0.1,6.54,8.27,224.6,,0
BRAVERUS,201503B,06/03/2015,SINGAPORE,15,58.3,9.83,0,11.8,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,4,0.5,3.9,0.1,6.54,8.27,147.5,,0
BRAVERUS,201503B,06/03/2015,HONG KONG OPL,0,0,0,0,0.1,0,0,0,0,0,1.1,0,0,0,0,0,0.4,0,0,0,0.1,0,0,0,0,0,6.54,8.27,0,IDLE,0
BRAVERUS,201503B,06/02/2015,HONG KONG OPL,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6.53,8.3,0,IDLE,0
BRAVERUS,201503B,06/02/2015,HONG KONG OPL,5,57.2,9.32,0,5.4,0,0,0,0,0,0.9,0,0,0,0,0,0.3,0,0,0,0,0,4,0.5,10.55,0.1,6.53,8.3,46.6,,0
BRAVERUS,201503B,06/01/2015,HONG KONG OPL,24,56.9,9.76,0,24.8,0,0,0,0,0,3.6,0,0,0,0,0,1.3,0,0,0,0,0,3,0.5,5.37,0.1,6.53,8.3,234.3,,0
BRAVERUS,201503B,5/31/2015,HONG KONG OPL,24,57,9.43,0,25.1,0,0,0,0,0,3.7,0,0,0,0,0,1.3,0,0,0,0,0,4,1,9.18,0.1,6.53,8.3,226.4,,0
BRAVERUS,201503B,5/30/2015,HONG KONG OPL,24,58.1,9.23,0,25.7,0,0,0,0,0,3.7,0,0,0,0,0,1.3,0,0,0,0,0,6,2.5,12.68,0.1,6.53,8.3,221.6,,0
BRAVERUS,201503B,5/29/2015,HONG KONG,10,58.1,8.5,0,9.7,0,0,0,0,0,1.5,0,0,0,0,0,0.5,0,0,0,0,0,4,1,16.66,0.1,6.76,8.44,85,,0
BRAVERUS,201502B,5/29/2015,HAILI,0,0,0,0,9.8,0,0,0,0,0,2.1,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,6.73,8.44,0,DISCHARGING,0
BRAVERUS,201502L,5/28/2015,HAILI,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,6.73,8.44,0,DISCHARGING,0
BRAVERUS,201502L,5/27/2015,HAILI,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,8,10.35,0,DISCHARGING,20049
BRAVERUS,201502L,5/26/2015,HAILI,0,0,0,0,10.3,0,0,0,0,0,3.7,0,0,0,0,0,1,0,0,0,0.3,0,0,0,0,0,11,11.18,0,DISCHARGING,86194
BRAVERUS,201502L,5/25/2015,HAILI,0,0,0,0,1.4,0,0,0,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,10.92,11.19,0,DISCHARGING,86194
BRAVERUS,201502L,5/25/2015,HAILI,13.5,55,10.51,0,11.4,0,0,0,0,0,1.7,0,0,0,0,0,0.6,0,0,0,0,0,3,0.5,-9.06,0.5,10.92,11.19,142,,86194
BRAVERUS,201502L,5/25/2015,ZHOUSHAN,0,0,0,0,2,0,0,0,0,0,1.1,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,10.8,11.04,0,DISCHARGING,86194
BRAVERUS,201502L,5/24/2015,ZHOUSHAN,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,10.78,11.47,0,DISCHARGING,93818
BRAVERUS,201502L,5/23/2015,ZHOUSHAN,0,0,0,0,1,0,0,0,0,0,3.7,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,13.58,15.7,0,DISCHARGING,128717
BRAVERUS,201502L,5/22/2015,ZHOUSHAN,0,0,0,0,6.1,0,0,0,0,0,3.7,0,0,0,0,0,1,0,0,0,0.3,0,0,0,0,0,17.73,17.92,0,DISCHARGING,167492
BRAVERUS,201502L,5/21/2015,ZHOUSHAN,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0.3,0,1.7,0,0,0,0,0,0,0,0,0,17.73,17.92,0,DISCHARGING,167492
BRAVERUS,201502L,5/20/2015,ZHOUSHAN,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,17.73,17.92,0,DISCHARGING,167492
BRAVERUS,201502L,5/19/2015,ZHOUSHAN,0,0,0,0,2,0,0,0,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0.3,0,0,0,0,0,17.73,17.92,0,DISCHARGING,167492
BRAVERUS,201502L,5/19/2015,ZHOUSHAN,21.5,66,10.74,0,29,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,5,2,14.47,0.5,17.7,17.78,231,,167492
BRAVERUS,201502L,5/18/2015,ZHOUSHAN,24,68.5,13.79,0,31.3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1.5,-10.59,2,17.7,17.78,331,,167492
BRAVERUS,201502L,5/17/2015,ZHOUSHAN,24,67.6,11.33,0,31.8,0,0,0,0,0,2.9,0,0,0,0.2,0,0,0,0,0,0,0,4,1.5,8.01,0.3,17.7,17.78,272,,167492
BRAVERUS,201502L,5/16/2015,ZHOUSHAN,24,68.5,11.41,0,31.3,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3,0.5,8.48,0.2,17.7,17.78,274,,167492
BRAVERUS,201502L,5/15/2015,ZHOUSHAN,24,67.5,11.33,0,32.1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1.5,7.76,0.3,17.7,17.78,272,,167492
BRAVERUS,201502L,5/14/2015,ZHOUSHAN,24,68.7,11.62,0,32.4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.5,7.03,0.2,17.7,17.78,279,,167492
BRAVERUS,201502L,5/13/2015,ZHOUSHAN,24,69.9,11.25,0,34.3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.5,11.62,0.3,17.7,17.78,270,,167492
BRAVERUS,201502L,05/12/2015,ZHOUSHAN,24,69.8,11.08,0,34.5,0,0,0,0,0,3.1,0,0,0,0.3,0,0,0,0,0,0,0,4,2,12.87,0.4,17.7,17.78,266,,167492
BRAVERUS,201502L,05/11/2015,ZHOUSHAN,24,66.5,10,0,31.7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,2.5,17.01,1.5,17.7,17.78,240,,167492
BRAVERUS,201502L,05/10/2015,QINGDAO,24,66.9,10.75,0,31.7,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,5,2,11.79,0.5,17.7,17.78,258,,167492
BRAVERUS,201502L,05/09/2015,QINGDAO,24,67.4,11,0,31.3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,10.38,0.5,17.7,17.78,264,,167492
BRAVERUS,201502L,05/08/2015,QINGDAO,10,66.9,11.2,0,13.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4.51,0.3,17.7,17.78,112,,167492
BRAVERUS,201502L,05/08/2015,PORT HEDLAND,0,0,0,0,6.3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,17.7,17.78,0,LOADING,167492
BRAVERUS,201502L,05/07/2015,PORT HEDLAND,0,0,0,0,1.5,0,0,0,0,0,6.3,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,14.8,15.75,0,LOADING,130751
BRAVERUS,201502B,05/06/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,8,8.5,0,LOADING,0
BRAVERUS,201502B,05/05/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,7.05,8.37,0,LOADING,0
BRAVERUS,201502B,05/04/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,7.05,8.37,0,LOADING,0
BRAVERUS,201502B,05/03/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,7.05,8.37,0,LOADING,0
BRAVERUS,201502B,05/02/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,7.05,8.37,0,LOADING,0
BRAVERUS,201502B,05/01/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0.1,0,0,0,0,0,7.05,8.37,0,LOADING,0
BRAVERUS,201502B,4/30/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,1.8,0,0,0,0.1,0,0,0,0,0,7.05,8.37,0,LOADING,0
BRAVERUS,201502B,4/29/2015,PORT HEDLAND,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,1.8,0,0,0,0.1,0,0,0,0,0,7.05,8.37,0,LOADING,0
BRAVERUS,201502B,4/28/2015,PORT HEDLAND,0,0,0,0,1.6,0,0,0,0,0,3.4,0,0,0,0,0,1.6,0,0,0,0.1,0,0,0,0,0,7.05,8.37,0,LOADING,0
BRAVERUS,201502B,4/28/2015,PORT HEDLAND,2,58.3,9,0,1.4,0,0,0,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,6,2,15.09,0.5,6.52,8.31,18,,0
BRAVERUS,201502B,4/27/2015,PORT HEDLAND,24,60.3,10.5,0,21.7,0,0,0,0,0,3.5,0,0,0,0,0,0.5,0,0,0,0,0,6,2,4.4,0.5,6.52,8.31,252,,0
BRAVERUS,201502B,4/26/2015,PORT HEDLAND,24,60,10.79,0,21.7,0,0,0,0,0,3.5,0,0,0,0,0,0.5,0,0,0,0,0,5,2,1.22,0.3,6.52,8.31,259,,0
BRAVERUS,201502B,4/25/2015,PORT HEDLAND,24,52.6,10.41,0,14.9,0,0,0,0,0,3.5,0,0,0,0,0,1.5,0,0,0,0,0,3,1.5,-5.04,0.3,6.52,8.31,250,,0
BRAVERUS,201502B,4/24/2015,PORT HEDLAND,24,53.9,10.87,0,15.4,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,4,0.5,-5.24,0.4,6.52,8.31,261,,0
BRAVERUS,201502B,4/23/2015,PORT HEDLAND,24,51.7,10.54,0,14.7,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3,0.5,-4.11,0.3,6.52,8.8,253,,0
BRAVERUS,201502B,4/22/2015,PORT HEDLAND,24,53.3,10.79,0,16,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,3,0.5,-4.01,0.4,6.52,8.8,259,,0
BRAVERUS,201502B,4/21/2015,PORT HEDLAND,10,56.9,10.9,0,8.8,0,0,0,0,0,1.5,0,0,0,0,0,0.5,0,0,0,0,0,3,0.3,-7.07,0.4,6.52,8.8,109,,0
BRAVERUS,201502B,4/21/2015,SINGAPORE,0,0,0,0,1.7,0,0,0,0,0,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.52,8.8,0,BUNKERING,0
BRAVERUS,201502B,4/20/2015,SINGAPORE,0,0,0,0,3.1,0,0,0,0,0,3.2,0,0,0,0,0,1.3,0,0,0,0.2,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,4/19/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,4/18/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,4/17/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,4/16/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,4/15/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,4/14/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,4/13/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,04/12/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,04/11/2015,SINGAPORE OPL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,04/10/2015,SINGAPORE OPL,0,0,0,0,0.3,0,0,0,0,0,2.2,0,0,0,0,0,1.2,0,0,0,0.2,0,0,0,0,0,6.74,8.36,0,IDLE,0
BRAVERUS,201502B,04/09/2015,SINGAPORE OPL,7,47.7,9.85,0,5.1,0,0,0,0,0,1,0,0,0,0,0,0.6,0,0,0,0,0,3,0.5,-2.98,0.2,6.74,8.36,69,,0
BRAVERUS,201502B,04/09/2015,SINGAPORE,24,50.8,9.37,0,14.3,0,0,0,0,0,3.5,0,0,0,0,0,1.4,0,0,0,0,0,3,0.5,-3.3,0.3,6.74,8.36,225,,0
BRAVERUS,201502B,04/08/2015,SINGAPORE,24,52.1,9.5,0,15.3,0,0,0,0,0,3.7,0,0,0,0,0,1.4,0,0,0,0,0,4,1,1.72,0.3,6.74,8.36,228,,0
BRAVERUS,201502B,04/07/2015,SINGAPORE,24,53.3,9.37,0,16.3,0,0,0,0,0,3.8,0,0,0,0,0,1.4,0,0,0,0,0,3,0.5,3.47,0.4,6.74,8.36,225,,0
BRAVERUS,201502B,04/06/2015,SINGAPORE,24,56.9,9.7,0,18.5,0,0,0,0,0,3.5,0,0,0,0,0,1.3,0,0,0,0,0,2,0.5,6.35,0.2,6.74,8.36,233,,0
BRAVERUS,201502B,04/05/2015,SINGAPORE,24,55.2,9.79,0,17.3,0,0,0,0,0,5.8,0,0,0,0,0,1.3,0,0,0,0,0,3,0.5,2.53,0.2,6.74,8.36,235,,0
BRAVERUS,201502B,04/04/2015,SINGAPORE,15.5,55.5,9.67,0,13,0,0,0,0,0,2.5,0,0,0,0,0,1.1,0,0,0,0,0,3,0.5,2.47,0.3,6.95,8.38,150,,0
BRAVERUS,201502B,04/04/2015,HONG KONG OPL,0,0,0,0,1,0,0,0,0,0,1.4,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,6.95,8.38,0,IDLE,0
BRAVERUS,201502B,04/03/2015,HONG KONG OPL,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,6.95,8.38,0,IDLE,0
BRAVERUS,201502B,04/02/2015,HONG KONG OPL,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6.95,8.38,0,IDLE,0
BRAVERUS,201502B,04/01/2015,HONG KONG OPL,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.95,8.38,0,IDLE,0
BRAVERUS,201502B,3/31/2015,HONG KONG OPL,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.95,8.38,0,IDLE,0
BRAVERUS,201502B,3/30/2015,HONG KONG OPL,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.95,8.38,0,IDLE,0
BRAVERUS,201502B,3/29/2015,HONG KONG OPL,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,6.95,8.38,0,IDLE,0
